object_id,curiosity_text,source_label,source_url,verified
"ngc-NGC2146","Una fascia di polveri di NGC 2146 attraversa il nucleo e si incurva fino a circa 45 gradi rispetto al disco. La deformazione è probabilmente l'impronta di un antico incontro che ha anche alimentato l'attuale starburst.","NASA Hubble","https://science.nasa.gov/image-detail/41531066445-b9ebc4aca4-o1/",1
"ngc-NGC2442","I due bracci diseguali che danno a NGC 2442 la forma di un uncino sono probabilmente il risultato di un incontro ravvicinato. Nel braccio più compatto esplose anche la supernova SN 1999ga, mostrando quanto la perturbazione abbia concentrato la formazione stellare.","ESO","https://www.eso.org/public/images/ngc2442/",1
"ngc-NGC3079","Dal centro di NGC 3079 emerge una superbolla di gas caldo alimentata dall'attività del nucleo e dalla formazione stellare. Le osservazioni in raggi X mostrano che la struttura contiene filamenti e cavità scolpiti da materiale espulso dalla galassia.","Chandra X-ray Observatory","https://chandra.harvard.edu/photo/2019/ngc3079/",1
"ngc-NGC3310","I numerosi ammassi di NGC 3310 non hanno tutti la stessa età. Confrontandone i colori, gli astronomi possono ricostruire quando le diverse ondate di formazione stellare hanno attraversato la galassia dopo una probabile fusione.","NASA Hubble","https://science.nasa.gov/missions/hubble/a-galaxy-blazes-with-star-formation/",1
"ngc-NGC3370","NGC 3370 ospita sia stelle Cefeidi sia una supernova di tipo Ia. Le due classi di indicatori di distanza possono così essere confrontate nella stessa galassia, migliorando la calibrazione usata per misurare l'espansione cosmica.","ESA Hubble","https://esahubble.org/images/potw2542a/",1
"ngc-NGC3718","La forma a S e la fascia di polveri piegata di NGC 3718 derivano probabilmente dall'interazione con NGC 3729. Nell'infrarosso la polvere diventa più trasparente e lascia apparire il nucleo che in luce visibile sembra quasi tagliato in due.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubble-views-a-twisted-spiral/",1
"ngc-NGC4102","Il nucleo di NGC 4102 è classificato come LINER ed è nascosto dietro una colonna di materia così densa da bloccare persino gran parte dei raggi X. Per questo viene definito un nucleo attivo Compton-thick.","ESA Hubble","https://esahubble.org/images/potw2544a/",1
"ngc-NGC4314","Un anello allungato di giovani stelle e regioni H II occupa il cuore di NGC 4314 seguendo l'orientamento della barra. Questa struttura rende la galassia un laboratorio naturale per studiare come le barre convoglino gas verso il centro e ne guidino la lenta evoluzione.","The Astronomical Journal","https://arxiv.org/abs/astro-ph/0203027",1
"ngc-NGC4388","Muovendosi nell'ammasso della Vergine, NGC 4388 perde gas per la pressione del mezzo intergalattico. Una parte forma un enorme pennacchio, illuminato sia dalla radiazione del nucleo attivo sia dagli urti nel gas strappato.","ESA Hubble","https://esahubble.org/images/potw2550a/",1
"ngc-NGC4666","L'intensa formazione stellare di NGC 4666 alimenta un supervento: gas caldo fuoriesce dal disco su scala galattica. Lo starburst è probabilmente stato innescato dalle interazioni gravitazionali con le galassie vicine.","ESA Hubble","https://esahubble.org/images/potw2141a/",1
"ngc-NGC5084","Chandra ha scoperto in NGC 5084 quattro pennacchi di plasma a raggi X, due lungo il piano della galassia e due perpendicolari. Anche il piccolo disco attorno al buco nero centrale appare ruotato di circa 90 gradi rispetto al disco stellare.","Chandra X-ray Observatory","https://chandra.harvard.edu/press/24_releases/press_121824.html",1
"ngc-NGC5102","Benché classificata come lenticolare, NGC 5102 contiene gas e una popolazione centrale insolitamente giovane. È considerata una galassia post-starburst vicina, utile per seguire il passaggio da un sistema attivo a uno più quieto.","The Astronomical Journal","https://arxiv.org/abs/1001.2236",1
"ngc-NGC5746","Il rigonfiamento squadrato di NGC 5746 non è un bulge classico: è soprattutto la parte interna della barra vista di taglio, con forma a scatola o arachide. Le sue stelle indicano che la barra è antica e stabile.","Monthly Notices of the Royal Astronomical Society","https://arxiv.org/abs/2109.09770",1
"ngc-NGC6000","NGC 6000 ha ospitato le supernove 2007ch e 2010as. Durante una ripresa Hubble, inoltre, un asteroide del Sistema Solare attraversò il campo lasciando quattro brevi scie colorate tra la galassia e le stelle di fondo.","ESA Hubble","https://esahubble.org/images/potw2539a/",1
"ngc-NGC6951","Attorno al nucleo di NGC 6951 corre un anello starburst largo circa 3.800 anni luce, con più di 80 ammassi candidati. La struttura forma stelle da 1-1,5 miliardi di anni, molto più a lungo di un singolo episodio esplosivo.","ESA Hubble","https://esahubble.org/images/potw2540a/",1
"ngc-NGC7496","NGC 7496 fu la prima galassia del programma PHANGS osservata dal telescopio Webb. La sua polvere, opaca in luce visibile, diventa una rete di cavità e filamenti nell'infrarosso medio, rivelando l'azione delle stelle giovani.","ESA Hubble","https://esahubble.org/images/potw2541a/",1
"ngc-NGC7727","Nel nucleo di NGC 7727 sono stati misurati due buchi neri supermassicci separati da soli 1.600 anni luce, residui delle galassie originarie. I due dovrebbero fondersi tra circa 250 milioni di anni.","ESO","https://www.eso.org/public/news/eso2211/",1
"ngc-NGC1360","La spettroscopia ha rivelato un periodo orbitale di circa 142 giorni per la stella centrale di NGC 1360. Il modello del sistema indica come probabile compagna un'altra nana bianca, non una stella risolta all'oculare.","Miszalski et al. (2017), MNRAS","https://arxiv.org/abs/1703.10891",1
"ngc-NGC1501","La stella al centro di NGC 1501 è una pulsatrice: la sua luminosità varia su tempi di circa mezz'ora. Questo comportamento si misura con osservazioni fotometriche, non va confuso con lo scintillio atmosferico.","NASA / Hubble","https://science.nasa.gov/missions/hubble/hubble-view-of-bubbly-nebula/",1
"ngc-NGC1514","Il punto luminoso centrale di NGC 1514 contiene due stelle, con un'orbita allungata di circa nove anni. Neppure nelle immagini di Webb si distinguono come due punti separati: la coppia è studiata anche attraverso la spettroscopia.","NASA / Webb","https://science.nasa.gov/missions/webb/with-nasas-webb-dying-stars-energetic-display-comes-into-full-focus/",1
"ngc-NGC1535","Uno studio con Hubble ha cercato eventuali compagne delle stelle centrali di numerose planetarie. Per NGC 1535 le osservazioni suggeriscono una coppia gravitazionalmente legata: è un'indicazione, non la conferma definitiva di una stella doppia.","NASA / Hubble","https://science.nasa.gov/missions/hubble/hubble-spies-eye-in-the-sky/",1
"ngc-NGC2346","La coppia centrale di NGC 2346 completa un'orbita in circa 16 giorni. L'interazione fra le due stelle offre una spiegazione per l'espulsione del gas in due lobi, anziché in un guscio quasi sferico.","NASA / Hubble","https://science.nasa.gov/asset/hubble/ngc-2346/",1
"ngc-NGC2371","Le immagini di Hubble mostrano getti la cui direzione è cambiata nel corso di alcune migliaia di anni. NGC 2371 conserva così tracce di un'espulsione di materia che non ha mantenuto sempre lo stesso asse.","NASA / Hubble","https://science.nasa.gov/missions/hubble/hubble-captures-dynamic-dying-star/",1
"ngc-NGC2438","Attorno all'anello brillante di NGC 2438 esiste un alone molto più esteso. Lo studio della sua emissione indica che anche quel gas rarefatto resta ionizzato dalla stella centrale: non è semplicemente un guscio spento.","NASA / Hubble","https://science.nasa.gov/missions/hubble/hubble-images-colorful-planetary-nebula-ringed-by-hazy-halo/",1
"ngc-NGC2440","Con una temperatura superficiale stimata intorno a 200.000 K, la stella centrale di NGC 2440 fornisce intensa radiazione ultravioletta. La misura riguarda la stella: non significa che tutto il gas della nebulosa sia altrettanto caldo.","NASA / Hubble","https://science.nasa.gov/asset/hubble/central-star-of-nebula-ngc-2440-one-of-hottest-known-stars/",1
"ngc-NGC2899","Per NGC 2899, l'interpretazione presentata dall'ESO attribuisce a una compagna stellare un ruolo nel deviare il gas della stella morente. Le due ali sarebbero quindi la traccia di un'interazione, non di un'espulsione uniforme.","ESO","https://www.eso.org/public/news/eso2012/",1
"ngc-NGC5189","Nel 2015 uno studio spettroscopico individuò nella stella centrale di NGC 5189 una periodicità di circa quattro giorni, interpretata come moto orbitale. La compagna proposta è probabilmente una nana bianca, non una seconda stella facilmente visibile.","Manick et al. (2015), MNRAS","https://arxiv.org/abs/1501.03373",1
"ngc-NGC6153","NGC 6153 ha una composizione chimica insolitamente ricca: le misure riassunte da ESA/Hubble indicano un'abbondanza di azoto circa cinque volte quella solare. Lo spettro rivela quindi una particolarità che il semplice aspetto ellittico non lascia intuire.","ESA / Hubble","https://esahubble.org/images/potw1525a/",1
"ngc-NGC6210","Hubble ha mostrato in NGC 6210 coppie di getti opposti che attraversano aperture nei gusci interni. I bordi di queste aperture sembrano incanalare il flusso: la sagoma della Tartaruga registra espulsioni lungo più direzioni.","NASA / Hubble","https://science.nasa.gov/asset/hubble/a-turtle-shaped-nebula-ngc-6210-and-the-structure-around-its-star-inset/",1
"ngc-NGC6369","L'immagine di Hubble di NGC 6369 separa regioni con diversi stati di ionizzazione. L'anello più interno riceve radiazione ultravioletta più intensa del gas esterno: la diversa emissione aiuta a leggere come la stella illumina l'involucro.","NASA / Hubble","https://science.nasa.gov/asset/hubble/an-old-star-gives-up-the-ghost/",1
"ngc-NGC6537","In NGC 6537 il vento della stella centrale produce onde d'urto supersoniche. Hubble mostra strutture in cui il gas viene compresso e riscaldato: il disegno dei lobi racconta anche uno scontro fra flussi, non soltanto illuminazione ultravioletta.","ESA / Hubble","https://esahubble.org/images/heic0109a/",1
"ngc-NGC6572","NGC 6572 è una planetaria giovane, con gas che si espande a circa 15 km/s. L'involucro non ha ancora disperso la propria luce su una grande superficie, rendendola un caso utile per distinguere luminosità totale e concentrazione apparente.","ESA / Hubble","https://esahubble.org/images/potw1034a/",1
"ngc-NGC6741","Pur essendo relativamente brillante, NGC 6741 sfuggì alle prime ricognizioni perché è piccolissima. Fu individuata nel 1882 da Edward Charles Pickering: un esempio di come l'aspetto quasi stellare possa nascondere una nebulosa.","ESA / Hubble","https://esahubble.org/images/potw1022a/",1
"ngc-NGC6751","Nelle immagini di NGC 6751, parte del gas più freddo forma filamenti rivolti verso l'esterno. La loro disposizione mostra l'azione della radiazione e del vento stellare sul materiale: non sono raggi luminosi emessi come da un faro.","NASA / Hubble","https://science.nasa.gov/asset/hubble/the-glowing-eye-of-planetary-nebula-ngc-6751/",1
"ngc-NGC6818","Per NGC 6818 si ritiene che il vento veloce della stella centrale urti il gas espulso più lentamente. Questo meccanismo può spiegare le zone luminose dove il flusso perfora gli strati esterni della bolla.","ESA / Hubble","https://esahubble.org/images/potw1531a/",1
"ngc-NGC6891","Dal moto del gas sono state stimate età di circa 4.800 anni per un guscio di NGC 6891 e 28.000 per l'alone esterno. La differenza indica episodi di perdita di massa separati, non un'unica espulsione simultanea.","NASA / Hubble","https://science.nasa.gov/missions/hubble/hubbles-view-of-planetary-nebula-reveals-complex-structure/",1
"ngc-NGC7027","Nel 2019 SOFIA rilevò in NGC 7027 lo ione idruro di elio, HeH+, per la prima volta nello spazio. È lo stesso tipo di molecola previsto agli inizi dell'Universo, ma qui si forma localmente: non è sopravvissuta dal Big Bang.","SOFIA Science Center / NASA","https://irsa.ipac.caltech.edu/data/SOFIA/docs/publications/science-results-archive/first-astrophysical-detection-very-special-molecule/index.html",1
